report_id,source,report_type,timestamp,site,location,department,activity,asset,description,unsafe_act,unsafe_condition,near_miss,hi_po,hazards,exposure,potential_consequences,barriers,barrier_status,life_saving_rules,actual_outcome,potential_accident_level,sif_potential,annotation_confidence,annotation_version,source_gender,source_actor_type,normalized_description,duplicate_group_id,duplicate_group_size,is_duplicate,potential_level_numeric,potential_numeric,actual_numeric,description_length,risk,selection_band,annotation_status,sif_reason,evidence_text,hazard_notes,consequence_notes,barrier_notes,annotator_confidence,annotator_id,annotated_at_utc,exposure_notes,text_length,length_distance,annotation_round,final_sif_potential,label_source,is_uncertain,usable_for_binary_sif_model,batch_id,active_learning_rank,selection_reason,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score
industrial_safety_000284,industrial_safety_analytics_database,incident,2016-12-12T00:00:00,Country_01,Local_04,Mining,,,"When performing the Doosan RB-10 equipment hammer repair, the employee tries to remove the suspenders with the support of a 25-pound rope; At the moment of receiving the blow the brace or bolt causes a splinter to be released, expelling and impacting on the lower left limb causing metal embedding in it. The collaborator did not notice immediately.",,,,,['Others'],[],[],[],[],[],III,III,YES,,v0.1,Male,Employee,when performing the doosan rb10 equipment hammer repair the employee tries to remove the suspenders with the support of a 25pound rope at the moment of receiving the blow the brace or bolt causes a splinter to be released expelling and impacting on the lower left limb causing metal embedding in it the collaborator did not notice immediately,DUP_0390,1.0,False,3.0,,,,['Others'],,completed,"The repair involved striking/removing a mechanical component under tension or restraint. The impact caused a metal fragment to be projected into the worker's lower limb, demonstrating uncontrolled stored/mechanical energy and projectile potential. A similar release directed toward the head, eyes, or torso could cause life-altering or fatal injury.","During repair of the Doosan RB-10 hammer, the employee attempted to remove the suspenders using a 25-pound rope. When the component was struck, the brace/bolt released a metal splinter that was projected into the lower left limb, becoming embedded.",Stored mechanical energy and projectile energy from the brace/bolt during removal and impact.,"Fatality or life-altering injury, including penetrating trauma, severe laceration, eye injury, or potentially fatal injury if a metal fragment were projected toward a vital body area.","Line-of-fire, restraint, and controlled disassembly barriers were inadequate or ineffective. The component was struck while the worker remained exposed to potential projectile release. Appropriate restraint, controlled removal methods, exclusion zones, and suitable PPE should prevent personnel exposure.",HIGH,annotator_01,2026-09-02T06:08:38.115293+00:00,The employee was in close proximity to the component and in the potential line of fire while striking/removing it.,349.0,1.0,pilot_02,YES,adjudicated,False,True,,,,,,,,,
industrial_safety_000289,industrial_safety_analytics_database,incident,2016-12-16T00:00:00,Country_02,Local_08,Metals,,,"The maid while walking in the electrolysis area, stumbled and fell next to the bathroom in room B.",,,,,['Others'],[],[],[],[],[],I,II,NO,,v0.1,Female,Third Party,the maid while walking in the electrolysis area stumbled and fell next to the bathroom in room b,DUP_0338,1.0,False,2.0,,,,['Others'],,completed,The event was a same-level slip/trip and fall while walking. The narrative does not indicate exposure to high-energy hazards or a credible mechanism for a fatal or life-altering injury.,"The worker stumbled and fell while walking in the electrolysis area, next to the bathroom in room B. No high-energy event or serious injury mechanism is described.",Same-level fall / walking-surface hazard.,"Minor to moderate injury, such as bruises, sprains, or fractures. Based on the information provided, SIF-level injury is not reasonably evident.","Housekeeping, walking-surface, and pedestrian safety controls may have been inadequate, but there is insufficient evidence of a failed high-consequence barrier.",HIGH,annotator_01,2026-09-02T06:03:12.559052+00:00,The worker was walking through the electrolysis area and stumbled near the bathroom.,98.0,,pilot_02,NO,pilot,False,True,,,,,,,,,
industrial_safety_000297,industrial_safety_analytics_database,incident,2016-12-30T00:00:00,Country_01,Local_04,Mining,,,"At 13:40 hours, Mr. Hidalgo, wanting to climb on the starter board to remove the fans, stands on an unstable reel and, when driving, fell frontally at a height of 2.98m.",,,,,['Others'],[],[],[],[],[],IV,V,YES,,v0.1,Male,Third Party,at 1340 hours mr hidalgo wanting to climb on the starter board to remove the fans stands on an unstable reel and when driving fell frontally at a height of 298m,DUP_0025,1.0,False,5.0,,,,['Others'],,completed,"The worker climbed onto an unstable reel and fell from a height of 2.98 m. A fall from this height has credible potential for a serious or fatal injury, particularly from head, neck, or spinal impact.",The worker stood on an unstable reel while attempting to climb onto the starter board and fell frontally from 2.98 m.,Fall from height / gravitational energy.,"Severe head injury, spinal injury, fractures, permanent disability, or fatality.",Inadequate work-at-height controls and unstable access surface; the worker used an unstable reel instead of a safe access platform.,HIGH,annotator_01,2026-09-03T08:38:09.446929+00:00,Worker was directly exposed to a fall while standing on an unstable reel at approximately 3 m elevation.,169.0,,v0.2_calibration,YES,pilot,False,True,,,,,,,,,
industrial_safety_000298,industrial_safety_analytics_database,incident,2016-12-31T00:00:00,Country_01,Local_04,Mining,,,"Being approximately 8:10 p.m. Alpha operator Mr. Ronald was heading to mine when he decides to stop the equipment to accommodate the lights (left side), manipulating the support of the lighthouse, catching his fifth finger of the right hand with the protection grid and support.",,,,,['Others'],[],[],[],[],[],III,IV,NO,,v0.1,Male,Third Party,,DUP_0098,,,,,,,,,completed,The incident involved a localized finger pinch while adjusting the equipment's light support. The described mechanism does not indicate sufficient energy or exposure to credibly result in a serious or fatal injury.,"While manipulating the lighthouse support, the operator caught his right fifth finger between the protection grid and the support.",Mechanical pinch/crush hazard with localized low-energy exposure.,"Finger bruise, laceration, sprain, or localized crush injury.",Pinch point remained accessible during manual adjustment of the light support.,HIGH,annotator_01,2026-09-03T10:42:13.595173+00:00,Right fifth finger directly exposed to the pinch point between the protection grid and light support.,,,active_learning_01,NO,,,,active_learning_batch_01,35.0,Near decision boundary,0.500727442049719,0.630303008388423,0.5655152252190709,0.129575566338704,0.8689695495618581,0.5933276268251133
industrial_safety_000312,industrial_safety_analytics_database,incident,2017-01-17T00:00:00,Country_02,Local_08,Metals,,,"Upon approaching the furnace that was in the process of melting the Zn ingot, it was struck by liquid metal projection.",,,,,['Liquid Metal'],[],[],[],[],[],I,IV,YES,,v0.1,Male,Employee,upon approaching the furnace that was in the process of melting the zn ingot it was struck by liquid metal projection,DUP_0361,1.0,False,4.0,,,,['Liquid Metal'],,completed,"The worker was exposed to molten/liquid metal during furnace operation. A projection of liquid zinc can cause severe thermal burns, eye injury, or potentially fatal injury depending on the quantity and exposure area.","While approaching the furnace during Zn ingot melting, the worker was struck by a projection of liquid metal.",Molten/liquid metal and extreme thermal energy.,"Severe or extensive thermal burns, eye injury, permanent disability, or fatality.",Insufficient protection/separation from the molten-metal projection zone while approaching the operating furnace.,HIGH,annotator_01,2026-09-03T08:39:58.524492+00:00,Direct exposure to liquid-metal projection while approaching an operating furnace.,119.0,,v0.2_calibration,YES,pilot,False,True,,,,,,,,,
industrial_safety_000314,industrial_safety_analytics_database,incident,2017-01-20T00:00:00,Country_01,Local_06,Metals,,,"At 15:05 hours, Mr. Cesar Tello-MOINSAC, was carrying out the work of assembling the water line, for that he climbs up the cat ladder and at an approximate height of 2.5 meters he vanishes and falls, hitting himself on the way, being transferred to the medical center for his attention.",,,,,['Fall prevention'],[],[],[],[],[],IV,IV,YES,,v0.1,Male,Third Party (Remote),at 1505 hours mr cesar tellomoinsac was carrying out the work of assembling the water line for that he climbs up the cat ladder and at an approximate height of 25 meters he vanishes and falls hitting himself on the way being transferred to the medical center for his attention,DUP_0029,1.0,False,4.0,,,,['Fall prevention'],,completed,"The worker fell from approximately 2.5 m while climbing a ladder. A fall from this height can result in serious or fatal head, spinal, or other impact injuries.","The worker was assembling a water line, climbed the cat ladder to approximately 2.5 m, then fell and struck himself during the fall, requiring medical attention.",Fall from height / gravitational energy.,"Severe head injury, spinal injury, fractures, permanent disability, or fatality.",Fall-prevention controls were inadequate or failed to prevent the worker from falling from the ladder.,HIGH,annotator_01,2026-09-03T08:40:58.958735+00:00,Worker was directly exposed to a fall while working approximately 2.5 m above ground on a ladder.,286.0,,v0.2_calibration,YES,pilot,False,True,,,,,,,,,
industrial_safety_000321,industrial_safety_analytics_database,incident,2017-01-25T00:00:00,Country_01,Local_03,Mining,,,"During the process of loading drills in the Carmen pit of level 3450, the operator positions the basket of the anfo loader 186 equipment at a height of 3m from the floor to carry out the loading of the production drills; At this moment, a stone slab of 1.4x0.7x0.2 m is detached from the front of the pit, which is tilted and lodged inside the basket, trapping the right leg of the collaborator.",,,,,['remains of choco'],[],[],[],[],[],V,VI,YES,,v0.1,Male,Third Party,during the process of loading drills in the carmen pit of level 3450 the operator positions the basket of the anfo loader 186 equipment at a height of 3m from the floor to carry out the loading of the production drills at this moment a stone slab of 14x07x02 m is detached from the front of the pit which is tilted and lodged inside the basket trapping the right leg of the collaborator,DUP_0150,1.0,False,6.0,6.0,5.0,395.0,['remains of choco'],high,completed,"A large rock slab detached from the pit face while an employee was positioned in the elevated ANFO loader basket. The falling/rolling ground could have caused fatal crushing or traumatic injury, particularly given the employee's proximity and entrapment.","A 1.4 × 0.7 × 0.2 m rock slab detached from the pit front, tilted, and lodged inside the basket, trapping the collaborator's right leg. The basket was approximately 3 m above the floor.","Uncontrolled ground/rockfall energy from loose or unstable rock in the pit face, combined with the elevated work position.","Fatality or life-altering injury from crushing, traumatic amputation, severe fractures, or a larger rockfall striking/engulfing the worker; a fall from the elevated basket could also result in serious injury.","Ground-control and exclusion controls were inadequate or ineffective. The worker and basket were positioned within the potential rockfall zone, and loose/unstable ground was not adequately identified, scaled, barricaded, or otherwise controlled before loading.",HIGH,annotator_01,2026-09-02T05:25:36.761347+00:00,The collaborator was inside the elevated basket directly beneath/in front of the unstable ground when the slab detached.,,,,YES,pilot,False,True,,,,,,,,,
industrial_safety_000323,industrial_safety_analytics_database,incident,2017-01-29T00:00:00,Country_01,Local_01,Mining,,,"In circumstances that the tipper MV-01 of the EE Mceisa, moved of the Nv. 3120 to Nv. 3300, the operator sees a congestion of equipment in front of his unit in the Ramp 990 - at a distance of 80 meters. of access to the Nv. 3300, which is why he decides to get off the cab by turning off his vehicle, when suddenly he slides off the second rung that is 0.70 m from the ground, hitting the right forearm region against the fender and the same rung.",,,,,['Vehicles and Mobile Equipment'],[],[],[],[],[],I,III,NO,,v0.1,Male,Third Party,,DUP_0209,,,,,,,,,completed,"This event involves the operator slipping off the second rung of a vehicle's access ladder/step (approximately 0.70 m from the ground) while dismounting a tipper truck, striking his forearm against the fender and the rung. While slips/falls from vehicle access points are a recognized hazard category, the fall height here (~0.70 m) is low, and the reported point of impact (forearm against fender/rung) suggests a controlled, partial fall rather than a free fall to the ground or a fall involving the head/torso. This is more consistent with a bounded, low-to-moderate severity precursor (bruising, forearm injury, possible fracture) than a genuine SIF-level event, similar in profile to industrial_safety_000259 (0.60 m equipment fall).","""he slides off the second rung that is 0.70 m from the ground, hitting the right forearm region against the fender and the same rung""",Gravitational — slip/fall from a low height (~0.70 m) while descending a vehicle's access ladder/steps,"Under this specific low fall height and impact point (forearm striking fender/rung), the realistic outcome range includes bruising, contusion, or a possible fracture of the forearm; a genuinely severe or fatal outcome is not a plausible escalation from this height and impact location alone, absent an unsupported assumption of head strike or fall onto a hazardous secondary surface","Weak/absent — no indication of the operator maintaining three-point contact while descending, or of anti-slip treads/adequate grip on the access rungs being confirmed; the operator's task context (rushed dismount due to observing equipment congestion ahead) may have contributed to a hurried, less careful descent",HIGH,annotator_01,2026-09-03T10:51:43.551534+00:00,Operator's foot/hand in contact with the vehicle's access rung while dismounting the cab; direct exposure to a fall and subsequent contact with the vehicle's fender and rung structure,,,active_learning_01,NO,,,,active_learning_batch_01,52.0,High combined uncertainty,0.5512215272334919,0.715997884329654,0.633609705781573,0.1647763570961621,0.7327805884368539,0.5462005481563141
industrial_safety_000331,industrial_safety_analytics_database,incident,2017-02-07T00:00:00,Country_01,Local_03,Mining,,,"In Level 2900 - OP 5 the worker performed the chuteo ore from the hopper to the second car, perceived a slip of water and mud through the hopper, decided to leave the platform and when he was already down the second rung of the ladder of access, the water increases and a fragment of rock slides and hits the back of the worker causing it to fall and hit the right forearm and left knee.",,,,,['remains of choco'],[],[],[],[],[],II,V,YES,,v0.1,Male,Employee,in level 2900  op 5 the worker performed the chuteo ore from the hopper to the second car perceived a slip of water and mud through the hopper decided to leave the platform and when he was already down the second rung of the ladder of access the water increases and a fragment of rock slides and hits the back of the worker causing it to fall and hit the right forearm and left knee,DUP_0220,1.0,False,5.0,,,,['remains of choco'],,completed,"The worker was exposed to a combination of falling rock, water/mud, and fall-from-height hazards while descending a ladder. The rock impact caused a fall, and a similar event could have resulted in a serious or fatal injury.","Water and mud increased through the hopper, a fragment of rock slid and hit the worker's back, causing him to fall and strike his right forearm and left knee.","Falling/sliding rock, water and mud, gravity/fall energy.","Serious struck-by injury, fall-related injury, fractures, head/spinal injury, or fatality.","The worker recognized the water/mud hazard and attempted to leave the platform, but the control was insufficient to prevent the rock from striking him.",HIGH,annotator_01,2026-09-03T08:33:52.003543+00:00,Worker was directly exposed while descending the access ladder/platform during ore chuteo.,387.0,,v0.2_calibration,YES,pilot,False,True,,,,,,,,,
industrial_safety_000332,industrial_safety_analytics_database,incident,2017-02-08T00:00:00,Country_01,Local_03,Mining,,,"Being 12:20 hours Approximately, in circumstances that the Administrative SSOMAC, was arranged to move the guillotine of the right side towards the center of the table to make cuts of enmicadas pages, when trying to raise the guillotine the middle finger of the right hand It rubs against the edge of the guillotine blade, causing the cut in the yolk of the third finger of the right hand.",,,,,['Cut'],[],[],[],[],[],II,IV,NO,,v0.1,Male,Third Party,being 1220 hours approximately in circumstances that the administrative ssomac was arranged to move the guillotine of the right side towards the center of the table to make cuts of enmicadas pages when trying to raise the guillotine the middle finger of the right hand it rubs against the edge of the guillotine blade causing the cut in the yolk of the third finger of the right hand,DUP_0084,1.0,False,4.0,,,,['Cut'],,completed,"The incident involved contact with a guillotine blade causing a cut to the finger. Based on the narrative, the exposure was limited to a hand/finger injury and there is no indication of a credible fatal or life-altering consequence.","The worker's right middle finger rubbed against the edge of the guillotine blade, causing a cut to the fingertip.",Sharp blade / mechanical cutting energy.,"Laceration or more severe finger injury, potentially including tendon/nerve damage or amputation.",Inadequate hand clearance/guarding while manipulating the guillotine blade.,HIGH,annotator_01,2026-09-03T08:43:02.749109+00:00,Direct hand/finger exposure to the guillotine blade while raising it.,389.0,,v0.2_calibration,NO,pilot,False,True,,,,,,,,,
industrial_safety_000337,industrial_safety_analytics_database,incident,2017-02-09T00:00:00,Country_01,Local_03,Mining,,,"the Spillway circumstances where the worker was cleaning, with the use of an absorbent cloth, oil residues from the right edge of the Atlas AXS-186 compressor, with the bonnet open and in functioning; the rag falls inside the ompressor and in the attempt to remove it, it is hooked on the fan's propeller, pulling the worker's left hand toward the propeller causing the injury.",,,,,['Power lock'],[],[],[],[],[],IV,V,YES,,v0.1,Male,Third Party (Remote),the spillway circumstances where the worker was cleaning with the use of an absorbent cloth oil residues from the right edge of the atlas axs186 compressor with the bonnet open and in functioning the rag falls inside the ompressor and in the attempt to remove it it is hooked on the fans propeller pulling the workers left hand toward the propeller causing the injury,DUP_0351,1.0,False,5.0,5.0,4.0,377.0,['Power lock'],high,completed,"The worker was cleaning an operating compressor with the bonnet open and reached toward a rag that had fallen into the rotating fan. The rotating equipment had sufficient mechanical energy to pull the worker's hand into the fan, creating potential for amputation or fatal injury.","The compressor was functioning with the bonnet open. The absorbent cloth fell inside the compressor and became hooked on the fan propeller. When the worker attempted to retrieve it, the fan pulled the worker's left hand toward the rotating component, causing injury.",Mechanical/rotational energy from the compressor's operating fan/propeller.,"Fatality or life-altering injury, including severe laceration, crushing, traumatic amputation, or entanglement.","Machine guarding and energy-isolation controls were inadequate or bypassed. The compressor was operating with the bonnet open, allowing access to the rotating fan. The worker attempted intervention without first stopping and isolating the equipment.",HIGH,annotator_01,2026-09-02T05:27:00.674394+00:00,The worker's left hand was directly exposed to the rotating fan while attempting to retrieve the cloth.,,,,YES,pilot,False,True,,,,,,,,,
industrial_safety_000338,industrial_safety_analytics_database,incident,2017-02-08T00:00:00,Country_01,Local_06,Metals,,,"Performing carpentry work, the collaborator hit the second finger of the left hand with the hammer, which he held with his right hand, causing a bruise at the height of the nail. The evaluation was carried out at the medical center of the unit, the final diagnosis being contusion on the finger.",,,,,['Manual Tools'],[],[],[],[],[],I,I,NO,,v0.1,Male,Third Party (Remote),,DUP_0282,,,,,,,,,completed,"This event involves a hammer strike to a finger during routine carpentry work — a common, low-energy manual tool hazard. The confirmed diagnosis (contusion/bruise at the nail) represents the realistic and expected outcome of this mechanism. While hammer strikes can occasionally cause more serious outcomes (fracture, crush injury, nail bed damage requiring intervention), the localized nature of the impact (single finger, hand tool, self-inflicted during normal use) does not present a plausible pathway to life-threatening or permanently disabling injury, even under a moderately worse-case variation of this same task.","""the collaborator hit the second finger of the left hand with the hammer...causing a bruise at the height of the nail...final diagnosis being contusion on the finger""","Mechanical — impact from a hand-held striking tool (hammer), low-to-moderate kinetic energy, localized contact-type hazard","Under a worse-case variation (harder/more direct strike), this could result in a fingertip fracture, nail bed injury, or crush injury requiring more involved medical treatment; however, life-threatening or permanently disabling outcomes are not a realistic pathway from this specific low-energy, localized mechanism","Weak/absent — no indication of a tool/jig being used to hold the workpiece (to keep hands clear of the striking zone), and no mention of impact-resistant gloves; standard hand-tool safety practice (keeping the non-striking hand clear, using clamps/holders) does not appear to have been followed",HIGH,annotator_01,2026-09-03T10:56:00.384922+00:00,Direct hand contact — the left hand (holding/positioning the workpiece) was struck by the hammer being wielded by the right hand during a carpentry task,,,active_learning_01,NO,,,,active_learning_batch_01,12.0,TF-IDF YES / Transformer NO disagreement,0.5202428059819015,0.3768250251183923,0.4485339155501469,0.1434177808635092,0.8970678311002939,0.666688328438589
industrial_safety_000342,industrial_safety_analytics_database,incident,2017-02-14T00:00:00,Country_01,Local_03,Mining,,,"In the Nv. 3370, CX 212 - South, when the Mechanic loosens a through bolt of the intermediate cardan protector of the Dumper 01, the protector is released and imprisons the first finger of the left hand against the connector of the hydraulic steering cylinder (Position 2) .",,,,,['Pressed'],[],[],[],[],[],IV,V,YES,,v0.1,Male,Third Party,in the nv 3370 cx 212  south when the mechanic loosens a through bolt of the intermediate cardan protector of the dumper 01 the protector is released and imprisons the first finger of the left hand against the connector of the hydraulic steering cylinder position 2,DUP_0243,1.0,False,5.0,5.0,4.0,274.0,['Pressed'],high,completed,The mechanic's finger was caught between a released mechanical protector and a fixed hydraulic steering-cylinder connector. This represents a stored mechanical energy / pinch-point hazard with credible potential for severe crush injury or traumatic amputation.,"While loosening a through bolt on the intermediate cardan protector of Dumper 01, the protector released and trapped the first finger of the mechanic's left hand against the hydraulic steering-cylinder connector.","Stored mechanical energy and uncontrolled movement of the cardan protector, creating a crushing/pinch point.","Fatality or life-altering injury is possible, particularly severe crushing, fracture, loss of tissue, or traumatic amputation of the finger/hand.",Mechanical restraint/support and pinch-point controls were inadequate or ineffective. The protector was not adequately secured against unexpected movement/release before the retaining bolt was loosened.,HIGH,annotator_01,2026-09-02T05:28:14.137681+00:00,The mechanic's left hand/finger was positioned at the pinch point while loosening the retaining bolt.,,,,YES,pilot,False,True,,,,,,,,,
industrial_safety_000346,industrial_safety_analytics_database,incident,2017-02-17T00:00:00,Country_01,Local_01,Mining,,,"Once the painting of the pumping pipe has been completed, the person involved involuntarily touches his face, with his hand (with gloves) full of paint, and to clean himself he makes use of a dry industrial cloth and begins to rub his face, for a period of time from 30 to 40 seconds continuously, until finally the paint on the face is cleaned, this friction generates the described injury.",,,,,['Chemical substances'],[],[],[],[],[],I,III,YES,,v0.1,Male,Employee,once the painting of the pumping pipe has been completed the person involved involuntarily touches his face with his hand with gloves full of paint and to clean himself he makes use of a dry industrial cloth and begins to rub his face for a period of time from 30 to 40 seconds continuously until finally the paint on the face is cleaned this friction generates the described injury,DUP_0278,1.0,False,3.0,,,,['Chemical substances'],,completed,"The actual injury mechanism here is friction/abrasion from prolonged rubbing with a dry industrial cloth, not the paint chemical itself. While paint exposure to skin/face is undesirable and the cleaning method used was poor practice, this event does not involve a high-energy hazard (no corrosive/toxic chemical injury, no eye contact mentioned, no respiratory exposure). The consequence — skin irritation/abrasion from friction — has low potential to escalate to serious injury or fatality, even under a worse-case variation of the same scenario.","with his hand...full of paint, and to clean himself he makes use of a dry industrial cloth and begins to rub his face, for a period of time from 30 to 40 seconds continuously...this friction generates the described injury""","Mechanical (friction/abrasion) — secondary to a chemical hazard (paint) that was mishandled; the injury-causing mechanism is friction from dry cloth on skin, not the chemical itself",": Localized skin abrasion, irritation, or redness from friction; if paint contained irritating/toxic solvents and contact had involved the eyes or mucous membranes instead of general facial skin, the potential consequence could have been more serious (chemical eye injury) — but as described, the realistic escalation potential remains low to moderate, not SIF-level","improper cleaning method used (dry friction instead of appropriate solvent/water-based cleaning or eyewash-type response for facial chemical contact); indicates gaps in training/procedure for skin decontamination after chemical (paint) contact, and glove use did not prevent hand-to-face transfer",MEDIUM,annotator_01,2026-09-03T08:42:54.803434+00:00,"Direct, prolonged (30–40 seconds) friction/rubbing contact between a dry industrial cloth and facial skin, following inadvertent hand-to-face contact with wet paint",391.0,,v0.2_calibration,NO,adjudicated,False,True,,,,,,,,,
industrial_safety_000361,industrial_safety_analytics_database,incident,2017-03-04T00:00:00,Country_02,Local_02,Mining,,,"The employee, who was hitchhiking, on the CEP 403 truck, equipment, he crossed the central canterio of the track to catch the key of the wheel loader with another operator who was stopped in the opposite direction. Upon returning to the truck, it was hit in the arm left by the loader tire that was traveling along the road and passed the CEP-403 on the right.",,,,,['Vehicles and Mobile Equipment'],[],[],[],[],[],I,V,YES,,v0.1,Male,Employee,the employee who was hitchhiking on the cep 403 truck equipment he crossed the central canterio of the track to catch the key of the wheel loader with another operator who was stopped in the opposite direction upon returning to the truck it was hit in the arm left by the loader tire that was traveling along the road and passed the cep403 on the right,DUP_0325,1.0,False,5.0,,,,['Vehicles and Mobile Equipment'],,completed,"The worker was exposed to moving heavy mobile equipment while crossing the roadway. The loader tire struck his arm, and a small change in position or timing could have resulted in a fatal crushing or run-over incident.","The worker crossed the center of the road to obtain a wheel-loader key. While returning to the truck, the loader tire struck his left arm as the loader passed the CEP-403 truck.",Mobile equipment / vehicle movement and crushing energy.,"Crushing, amputation, run-over, severe injury, or fatality.",Inadequate separation between pedestrians and mobile equipment; the worker crossed the roadway while the loader was traveling through the area.,HIGH,annotator_01,2026-09-03T08:35:48.588052+00:00,Worker was on foot in the path/operating area of moving heavy equipment.,360.0,,v0.2_calibration,YES,pilot,False,True,,,,,,,,,
industrial_safety_000364,industrial_safety_analytics_database,incident,2017-03-09T00:00:00,Country_01,Local_03,Mining,,,"At Level 3970 (Before -100) When the F6M 801 license plate went from level 3570 to surface, when the pilot trying to locate his radio to answer a call from the concrete plant is distracted and crashes his vehicle against the left gable and the vehicle turns to the right side. When this happens, the copilot hits his right hand against a fragment of broken glass in the window on the right side of the vehicle.",,,,,['Vehicles and Mobile Equipment'],[],[],[],[],[],I,V,YES,,v0.1,Male,Third Party,,DUP_0051,,,,,,,,,completed,"This event involves a moving underground mining vehicle that crashed due to driver distraction (searching for a radio while driving), striking a gable (wall/pillar structure) and then rotating/turning as a result of the impact. Vehicle collisions — especially underground, in confined roadway/tunnel environments — are a classic high-energy hazard category with well-established SIF potential: loss of vehicle control can result in rollover, ejection, crush injuries, or collision with personnel/infrastructure. The fact that the actual outcome was a hand laceration from broken glass reflects a favorable-outcome variation of an event that had substantially higher energy and harm potential inherent in the loss-of-control/crash itself.","the pilot trying to locate his radio to answer a call...is distracted and crashes his vehicle against the left gable and the vehicle turns to the right side. When this happens, the copilot hits his right hand against a fragment of broken glass in the window""","moving vehicle (mobile mining equipment) at operating speed, with collision against fixed underground structure (gable) causing loss of control and vehicle rotation","Under a worse-case variation of this same event (higher speed, full rollover, ejection from vehicle, collision involving pedestrians/other equipment in the roadway, or greater structural intrusion into the cabin), this could result in serious crush injuries, head/spinal trauma, or fatality for either occupant — this is a hazard category with an inherently high severity ceiling, distinct from the low-energy chemical/cut cases reviewed previously","driver distraction (handling radio while driving) represents a failure of safe driving behavior/procedure; no indication of hands-free communication devices, distraction-management controls, or speed/engineering controls (e.g., barriers, road design at the gable) that prevented the vehicle from contacting the wall; vehicle window glass breaking on impact indicates the structural/cabin integrity control also did not fully contain the hazard",HIGH,annotator_01,2026-09-03T10:34:28.607545+00:00,Two vehicle occupants (pilot/driver and copilot) present in the cabin during an uncontrolled collision and subsequent vehicle turn/rotation; copilot's hand exposed to broken glass generated by the impact,,,active_learning_01,YES,,,,active_learning_batch_01,1.0,Strong model disagreement,0.5006184658908258,0.7162032451658529,0.6084108555283394,0.215584779275027,0.7831782889433212,0.7561219201377958
industrial_safety_000370,industrial_safety_analytics_database,incident,2017-03-15T00:00:00,Country_02,Local_08,Metals,,,"During the preparation for the solubilization activity of the sample in the chapel, the maid when moving the vial of nitric acid, the same detached from the doser, causing projection in the region of the face and upper limbs.",,,,,['Chemical substances'],[],[],[],[],[],II,IV,YES,,v0.1,Female,Employee,during the preparation for the solubilization activity of the sample in the chapel the maid when moving the vial of nitric acid the same detached from the doser causing projection in the region of the face and upper limbs,DUP_0148,1.0,False,4.0,,,,['Chemical substances'],,completed,"The worker was exposed to nitric acid, a highly corrosive chemical, which was projected toward the face and upper limbs. Facial/eye exposure or significant chemical contact could result in severe or potentially life-threatening injury.","The nitric acid vial detached from the doser, causing a projection toward the worker's face and upper limbs.",Corrosive chemical energy – nitric acid.,"Severe chemical burns, serious eye injury, respiratory injury, permanent impairment, or potentially fatal exposure.","Vial/doser connection failed or became detached, allowing uncontrolled chemical release toward the worker.",HIGH,annotator_01,2026-09-03T08:45:08.923342+00:00,"Direct exposure to projected nitric acid, including the face and upper limbs.",225.0,,v0.2_calibration,YES,pilot,False,True,,,,,,,,,
industrial_safety_000371,industrial_safety_analytics_database,incident,2017-03-18T00:00:00,Country_01,Local_03,Mining,,,"During the activity of changing conveyor belt 11B feeding the primary mill No. 2; the mechanic entered the discharge chute (0.75 x 0.75 x 0.80 m.) to clean the material, at which time the automatic sampler (0.30 x 0.25 m) that was inside the chute was activated, trapping the mechanic at the height of the chest. At the time of the accident the mechanic was alone in the work area.",,,,,['Power lock'],[],[],[],[],[],V,V,YES,,v0.1,Male,Third Party (Remote),during the activity of changing conveyor belt 11b feeding the primary mill no 2 the mechanic entered the discharge chute 075 x 075 x 080 m to clean the material at which time the automatic sampler 030 x 025 m that was inside the chute was activated trapping the mechanic at the height of the chest at the time of the accident the mechanic was alone in the work area,DUP_0117,1.0,False,5.0,5.0,5.0,381.0,['Power lock'],high,completed,"The mechanic entered a confined discharge chute while an automatic sampler remained capable of activation. Its unexpected movement trapped the worker at chest level, creating credible potential for fatal crushing, asphyxiation, or other life-altering injury.","During conveyor belt 11B replacement, the mechanic entered the 0.75 × 0.75 × 0.80 m discharge chute to clean material. The automatic sampler activated while he was inside, trapping him at chest height. He was alone in the work area.","Mechanical energy / unexpected movement from the automatically actuated sampler, with additional confined-space entrapment hazard.","Fatality or life-altering injury, including crushing of the chest, traumatic injury, restricted breathing/asphyxiation, or fatal entrapment.","Lockout/tagout and isolation controls were inadequate or ineffective. The automatic sampler was not adequately isolated and secured against unexpected activation before the mechanic entered the chute. The worker also entered a restricted space alone, increasing the severity potential.",HIGH,annotator_01,2026-09-02T05:29:28.004588+00:00,The mechanic was inside the discharge chute within the sampler's operating zone when it activated.,,,,YES,pilot,False,True,,,,,,,,,
