report_id,description,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score,selection_reason,active_learning_rank
industrial_safety_000106,"Employee reports that when attempting to manually ingot of Zinco, on the rotary table of the L1 ingot, hit with the left hand against the angle in the structure of the ingot, by pressing the finger between the ingot and the angle.",0.5008046197096135,0.47700568761216877,0.48890515366089116,0.02379893209744477,0.9778103073217823,0.3968685210985515,TF-IDF YES / Transformer NO disagreement,198
industrial_safety_000061,"At a time when a worker and another partner were preparing to move an oil cylinder (55 gallons) on a mobile platform mounted on rails (platform weighing approximately 200 kg) it is derailed (leaves the rail). In order to place the platform on the rail, both workers lift the platform and in those instants the right hand of one of them is trapped between the rail and the platform structure where it was held (metallic tube protruding from the platform). This accident caused a bruised wound on the index finger of the right hand, there was no fracture. At the time of the accident they both wore leather-type safety gloves.",0.5391872525815244,0.6099822161425686,0.5745847343620465,0.0707949635610442,0.850830531275907,0.3956718931365012,Near decision boundary,199
industrial_safety_000155,"Project of Vazante that carried out sediment collection of current in the South of Mata target, in the drainage of Serra do Garrote. team that was composed of 04 members of the WCA company, being the S.r.s Leandro, and Jehovânio. they were moving from one collection point to another, inside a shallow drainage, they saw the bee carton, the reaction was to move away from the box as quickly as possible to avoid the stings, they ran about 50 meters, looking for a safe area, to exit the radius of attack of the bees, but the S.S. and Breno), were attacked and consequently they suffered 02 stings, in the belly and Jehovah in the hand, verified that there was no type of allergic reaction, returned with the normal activities.",0.5231968106840377,0.5746053249515217,0.5489010678177797,0.05140851426748405,0.9021978643644406,0.39502501643770055,Near decision boundary,200
industrial_safety_000281,"At 18:40 hours, in moments when Mr. Claudio tipper operator readjusted the nuts of the rear tire on the right side of his vehicle, using a wheel wrench and a tube as an extension to generate greater force of torque; which was Mr. Wilber held him in his back; suffers a contusion in the palm of the right hand as the extension to his partner slips from his hands.",0.5125610597257725,0.5507485188585156,0.531654789292144,0.03818745913274313,0.9366904214157119,0.3939776828760722,Near decision boundary,201
industrial_safety_000098,"During the maintenance of the locomotive N ° 16 in the workshop of level -1170, the assistant when pulling the locomotive chair backwards stumbles against the ventilation grille, falling on the platform of the locomotive and then to the floor of the workshop from a height 1.17m generating the injury. At the time of the accident the assistant used his safety helmet and chin strap.",0.5420435169180795,0.6137523079826095,0.5778979124503445,0.07170879106452999,0.844204175099311,0.39096999885789036,Near decision boundary,202
industrial_safety_000423,"When the Master additive was taken from the AFO-755 license plate towards the launching team No. 26, the collaborator Bonifacio (robot assistant) at the moment he received the bucket emptiness of the operator Enoc feels that he drops a drop of additive in the right eye, feeling a burning sensation, so he immediately goes to wash the affected eye in the team's eyes, then the collaborator is evacuated to NATCLAR. At the time of the accident, the employee had glasses, but he was not using them correctly.",0.5387704305112558,0.508287173865118,0.523528802188187,0.030483256646137824,0.952942395623626,0.38903724390514177,Near decision boundary,203
industrial_safety_000399,"Employee was engaged in adjusting metallic shapes using a tether, and striking the shape, the tether cable hit the lifeline, projecting its hand into the metal structure of the shape, causing a superficial injury to the ring finger of the right hand.",0.49372467168215106,0.4660972060937025,0.4799109388879268,0.027627465588448585,0.9598218777758536,0.38816838152753014,Near decision boundary,204
industrial_safety_000352,"On 02/25/2017 at 13:05 p.m., when assisting with GPS in the Magnetometric collaborator Gilvânio bumped the top of the field hat on a branch and was attacked by maribondos. The moths went towards his eyes, but due to the use of sunglasses, the attack in that region was prevented. The insects moved to the side of the face, getting caught between the ear and the back of the field hat, making the helper get two bites behind the ear. Gilvânio is allergic to Marimbondos bites, soon the activity was immediately paralyzed, we drove to the car, where the accident took his medicine (antiallergic already used in other situations out of work, indicated by another doctor) to avoid further swelling. Marcelo responsible for the project was also on the field in the mapping activity, was called on the radio immediately. The assistant felt good, but was taken to the emergency of the Hospital of Lavras do Sul, where he consulted the doctor, took antiallergic and was released around 15:20.",0.5665687472959922,0.5212008318007916,0.5438847895483918,0.045367915495200584,0.9122304209032164,0.3881014656869251,Near decision boundary,205
industrial_safety_000365,"When the scoop was heading from Rpa 910 to the cut-off point of the Cro 861 South to be unloaded, it visualizes a truck that was parked with the lights and the engine ignited inside the thrust - where the Scoop found accumulating dismount-; the operator stops the Scoop and gets off to tell the driver of the truck to leave and when he finds no one he decides to go and look for the driver at the top of Cro 861 South, where he can not find it; Then he returns to his Scoop and at 15 to 20 meters visualizes the light of a lamp shining in the direction of the gable, when approaching, he finds the deceased lying on the side of the Scoop and proceeds to give immediate notice to the supervisory of the shift, control center and emergency center.",0.5722244742553854,0.6781440270443978,0.6251842506498916,0.10591955278901244,0.7496314987002168,0.3876930711743647,High combined uncertainty,206
industrial_safety_000220,"During the maintenance work of the vertical pump (8 "") of zinc concentrate, the three mechanics were performing lifting maneuvers to be able to position the pump to the drawer, instants in which the pump becomes clogged by the reduced space of the work area and in order to release the pump they place a young lady in the lower part, at which time she is released and turns untimely, hitting the middle finger of the injured person's right hand against a 12 ""trellex hose.",0.5221240067272889,0.5010313766503717,0.5115776916888303,0.021092630076917196,0.9768446166223395,0.38762137608830954,Near decision boundary,207
industrial_safety_000230,"Employee reports that he was monitoring the existence of a borehole of a tubing in the thermal recovery boiler of the Ustulation area, through the side window, when he was struck by projection of heated air that reached his face and right forearm.",0.5153010017469438,0.5533329325285278,0.5343169671377358,0.038031930781583956,0.9313660657245284,0.38751663120908814,Near decision boundary,208
industrial_safety_000149,"at level 2900, during the ore hauling activity with locomotive from the OP2 to the bines, at times when the convoy was traveling through the hopper of the OP1, the assistant motorist who was riding in the saddle holding the pole is struck weakly by a split set which was suspended in the HDP pipeline in the gable the work at 1.65 meters from the floor. At the time of the accident, the assistant was wearing all his safety equipment and was wearing a seatbelt. At the time of the accident the Split set only accompanied the movement path of the convoy.",0.5863427773176008,0.7070953415126054,0.6467190594151031,0.12075256419500469,0.7065618811697938,0.38394824412083023,High combined uncertainty,209
industrial_safety_000099,"Once the RB machine is lifted (weight 7 tn) at 15 cm from the floor level, the accidently proceeds to pull the RB machine with a key of 5 tons (maximum cap), to lay it on the floor, after advancing 70 cm horizontally, the anchor bolt (pig tail type, 5/8 ""diameter) to which the key was hooked, it breaks transversely, and with the pulling force, this key is projected onto the injured person's left shoulder causing the injury. - The injured was 1.50 meters from the key. - At the time of the incident, the assistant was 5 meters away doing order and cleaning",0.5331422096331038,0.5902465683766517,0.5616943890048778,0.05710435874354791,0.8766112219902444,0.383404295836577,Near decision boundary,210
industrial_safety_000090,"When accessing the Santa do Novo area, in order to open the chop, General was moving ahead of the team in order to open access for Manetometer, when he came across an area with a steep slope and gravel presence. In a certain place of access the employee slipped, coming with this to become unbalanced. At that moment the machete that was in his left hand came to slip the right leg above the knee, causing a cut 3cm.",0.512794286332929,0.5456399255851181,0.5292171059590236,0.032845639252189085,0.9415657880819528,0.3833572140309113,Near decision boundary,211
industrial_safety_000183,"During execution of drilling on the target - Bolt BRJCLDD0006, made by the company SERVITECFORACO - probe 25, at 09:45 on July 9, 2016, the official Josimar da Silva, in the moment of the maneuver to fish material, when removing the feeder of water, during movement of the winch realized that the safety chain was loose and could curl in the rod. In performing the chain removal movement, he placed his left hand between the hose and the cap of the hydraulic plate. With the unlocking of the inner tube there was an abrupt movement of the chain, pushing his hand towards the hydraulic plate, causing an injury to the ring finger of this hand. The lesion caused a cut in the 4th Quirodactyl, with a need for suture of 3 points to close the cut.",0.5076929238119269,0.5338279324350554,0.5207604281234912,0.026135008623128564,0.9584791437530176,0.38215703039269605,Near decision boundary,212
industrial_safety_000340,"During the maintenance of the peristaltic pump 02BP0166 to change the internal hose, the rupture tubing of the reserve pump 02BP0167 ruptured after it started to operate, designing solution heated towards the employee, reaching his left forearm causing irritation in the skin.",0.5034714420582728,0.4909192661070295,0.49719535408265114,0.01255217595124325,0.9943907081653023,0.38161579003763896,TF-IDF YES / Transformer NO disagreement,213
industrial_safety_000001,"During the activation of a sodium sulphide pump, the piping was uncoupled and the sulfide solution was designed in the area to reach the maid. Immediately she made use of the emergency shower and was directed to the ambulatory doctor and later to the hospital. Note: of sulphide solution = 48 grams / liter.",0.49857281552223076,0.5129070641433341,0.5057399398327824,0.01433424862110333,0.9885201203344351,0.38038247591134444,TF-IDF NO / Transformer YES disagreement,214
industrial_safety_000086,"During the plant stop scheduled for maintenance, almost at the end of the change of the ""T"" fitting of the HDP pipe with a diameter of 14 "", the Resident enters the work zone from the bottom to supervise the work, in that At the moment four workers - anchored with harness - that were in the upper part manipulating the accessory ""T"" to tie the flanges of the HDP pipe and PVC of 14 ""diameter, suddenly the PVC pipe comes out of its support (pipe with fine material of tailings (Weight 700kg.)) and falls from a height of 2 meters to the floor, bounces and imprisons the resident engineer. Only the injured worker was in the lower part or line of fire.",0.5575264524037509,0.6415376416346998,0.5995320470192254,0.08401118923094897,0.8009359059615493,0.3793710171381062,High combined uncertainty,215
industrial_safety_000414,Employee reports that when trying to unlock a cathodic sheet with the digger the same did not realize that the blade was pressed so that the cable projected and hit his face.,0.5123715447121984,0.5424341846545595,0.5274028646833789,0.030062639942361136,0.9451942706332421,0.3790491328942169,Near decision boundary,216
industrial_safety_000316,"Employees engaged in the removal of material from the excavation of the well 2 of level 265, using shovel and placing it in the bucket. During the day some of this material fell into the pipes of the employees' boots and the friction between the boot and the calf caused a superficial injury to the legs.",0.5233958357159021,0.5042856547538918,0.513840745234897,0.019110180962010337,0.972318509530206,0.3765499443940885,Near decision boundary,217
industrial_safety_000213,"The employee reports that after carrying out activity in the area of ​​the Expedition was to remove the overalls and had contact with material that contaminated the sleeve, which caused 1st degree burn in the right forearm.",0.4747703369585852,0.43075219962200323,0.4527612682902942,0.044018137336582,0.9055225365805885,0.3764823400224061,Near decision boundary,218
industrial_safety_000196,"When opened the access ladder of the people carrying Truck the employee had his right hand pressed into the support bracket of the same, suffering a superficial injury.",0.5183056444626097,0.5538348951659163,0.536070269814263,0.03552925070330659,0.927859460371474,0.37602389833598926,Near decision boundary,219
industrial_safety_000378,"Employee moved toward the structure of post 10, when it came to step in false, suffering twisting in the left ankle.",0.5230629953418445,0.504395020739077,0.5137290080404608,0.01866797460276748,0.9725419839190783,0.3754680543622356,Near decision boundary,220
industrial_safety_000063,"In circumstances that two workers of the company INCIMMET made the loading of explosives using an equipment anfoloader, in a front of the work - sustained with shotcreterepentinamente of the right superior part of the crown, a piece of rock of approx. 9. kg, (0.2mx0.15mx0.10m), impacting on the basket and on the back of the helper who was in the basket suspended at 2.2 m height, moments later a block of rock is detached from the wall of the gable approx. 1,500 kg. (1.20mx1.10mx0.40m), which impacts the ampoloader team and part of this block injures the operator of the ampoloader team who was standing on the ground. The equipment anfoloader has a cabin with protection ROPs and FOPs, at the time of the accident both workers used helmets and safety boots. Both suffered polyontusions and minor scoria injuries.",0.5579664778774898,0.6401488533569047,0.5990576656171973,0.08218237547941498,0.8018846687656054,0.37492431940675397,High combined uncertainty,221
industrial_safety_000029,When using the griff wrench to unscrew the rod from the probe the key came to move by pressing the employee's finger against the probe.,0.4811084746325722,0.4973010980793092,0.4892047863559407,0.016192623446736998,0.9784095727118814,0.3746075419574197,Near decision boundary,222
industrial_safety_000280,"During the withdrawal of the metal form support screw in the Inside of well 2, when the bolt of the chain holder was loosened, the employee and a helper exerted force on the combination wrench, when the bolt came to loosen immediately, pressing the ring finger of the employee's right hand against the support.",0.49457809342756803,0.4751737888312246,0.4848759411293963,0.019404304596343458,0.9697518822587926,0.37454831018083906,Near decision boundary,223
industrial_safety_000148,"During the field trip, on LT 01 of the Lajes target, Junior da Costa official stepped on a wooden stump that was on the ground, approximately 5 cm, which pierced his boot wounding the sole of the right foot. At the time of the accident, the employee was using all the PPE required for the activity and had his hands free. The employee was taken to the hospital, where he went through medical care, and was released to return to his activities the next day of work.",0.5045152842323092,0.5221901159971226,0.5133527001147159,0.017674831764813437,0.9732945997705682,0.37332041988691456,Near decision boundary,224
industrial_safety_000351,"In the support process, in circumstances that the assistant performs the Last cut in the transverse length of the mesh; The mesh generates a movement towards the operator and hits the face causing the described injury.",0.47245415885228464,0.4277569623478573,0.450105560600071,0.04469719650442733,0.900211121200142,0.3725523938106998,Near decision boundary,225
industrial_safety_000254,"Inside mine during the diamond drilling of a positive 15 ° drill, in moments when the control tube was rescued with the fisherman, the winch cable breaks untimely developing a whiplash effect and impacting on the left hand of the drilling assistant causing the described injury. At the time of the accident the drilling assistant was on the platform at 1.0m from the frame and was using his Hycron-type safety gloves.",0.5469632003195528,0.614007601138649,0.5804854007291009,0.06704440081909624,0.8390291985417981,0.37108143175257163,High combined uncertainty,226
industrial_safety_000174,"In circumstances in which the operator of the scooptram proceeded to sit on his equipment, when closing the door he takes his right hand off the handrail and places it close to the door hinge, which when closing traps part of the worker's middle finger . The worker at the time of the accident made use of leather safety gloves.",0.5226940149208399,0.5605220360685075,0.5416080254946737,0.03782802114766759,0.9167839490106526,0.37049091466831213,Near decision boundary,227
industrial_safety_000151,"At times that the workers: Technician and Mr. Orlando of Boltec 2 of Cia. wanted to pass the hand stacker by a sardinel, the technician pulled the hydraulic arm, while Mr. was pushing from the nail of the equipment, when reaching the trench the rim is tied and the team turns forward falling on the technician.",0.5306416868508251,0.5776582057700066,0.5541499463104158,0.04701651891918146,0.8917001073791684,0.369967492862826,Near decision boundary,228
industrial_safety_000026,"At the end of lunch in an enabled place on the side of the winche control room. He gets up and after a short walk he slips and sits with the floor and making contact with the left knee and not taking importance in the rest of the guard, when the guard is finished, he goes to safety and communicates the fact, for which reason it is derived Natclar, for your attention.",0.5597002477700374,0.5225108546804267,0.5411055512252321,0.03718939308961067,0.9177888975495359,0.3696962309109564,Near decision boundary,229
industrial_safety_000387,"During the marking of the management points, the supervision and the breeders enter the work to carry out the ventilation inspection, for which the surveying work stops to turn on the fan and proceed with the air flow measurements. When the fan is turned on due to pressure, it breaks the fastening points of the toe and the sleeve falls to the floor generating a chicoteo from gable to gable, product of the chicoteo a fragment of the aggregate of the shocrete is projected on the face of the injured person producing the injury.",0.528536791540204,0.5725582948462593,0.5505475431932316,0.044021503306055254,0.8989049136135367,0.36904494801629084,Near decision boundary,230
industrial_safety_000301,"During the mechanized support activity in the level 3450 - Tajo when lifting the support mesh on the platform of the Scissor equipment, the employee with a stumble feels a pain in the heel of the left foot.",0.4919545145665196,0.500797976938442,0.4963762457524808,0.00884346237192235,0.9927524915049616,0.36858919309853083,TF-IDF NO / Transformer YES disagreement,231
industrial_safety_000366,"Employee was performing maintenance on filter press, in the Filtration area (GRS). When he dismantled the hose clamp in a turning motion, he had contact with the burr of the tip of one of the screws that was exposed, causing him a cut in his glove and wound in the 3rd quirodactilo of the left hand.",0.48234764886592474,0.45184901382738507,0.4670983313466549,0.030498635038539668,0.9341966626933098,0.3679869724901983,Near decision boundary,232
industrial_safety_000204,"In circumstances, the drilling assistants proceeded to assemble the inner tube to the barel; the injured person retracts the inner tube (head) to throw it manually towards the top of the catheter (inclination - 3 °) to continue with the perforation, in that moment the glove of the left hand is hooked in the speart point pushing his left hand until the edge of the box of the barel, originating the injury. At the time of the accident the injured employee used his rubber gloves and the work area was well lit.",0.49941606055202803,0.4895076420927324,0.4944618513223802,0.009908418459295631,0.9889237026447604,0.36749140999442703,Near decision boundary,233
industrial_safety_000141,"The ground team coordinated by Prospector with his assistants: da Silva and Wila 14:45 p.m., in a prong opening to access and collect soil samples, Auxiliar came across some he tried to divert about 10 meters to the right of the place, but at the moment of the diversion he came across the marimbondo house in front of him, not giving time for any other action since the thugs were already agitated, da Silva 5 times: a sting in the head, another behind the neck and other 3 stings in the face. Since all have allergy tests, it was verified that there was no allergic reaction, washed the affected part and returned to normal activities.",0.5491456528687036,0.5182962517069437,0.5337209522878237,0.030849401161759937,0.9325580954243526,0.36720058143263784,Near decision boundary,234
industrial_safety_000023,"By loosening the A30-29 truck's steering cylinder bolt using power cable and socket, with the force exerted in favor of the equipment, the bolt suddenly retired and the employee hit his hand against the structure of the equipment, causing injury.",0.5308927744262635,0.5765364770743302,0.5537146257502968,0.04564370264806672,0.8925707484994063,0.3668078511456912,Near decision boundary,235
industrial_safety_000368,"Team of the VMS Project performed soil collection on the Xixás target with 3 members. When the teams were moving from one collection point to another, Mr. Fabio was ahead of the team, stinging behind Robson and Manoel da Silva. near the collection point were surprised by a swarm of bees that was inside a I play near the ground, with no visibility in the woods and no hissing noise. Fabio passed by the stump, but Robson and Manoel da Silva were attacked by the bees. Robson had a sting in his left arm over his uniform and Manoel da Silva had a prick in his lip as his screen ripped as he tangled in the branches during the escape.",0.5039205124387175,0.5172420448381878,0.5105812786384527,0.013321532399470315,0.9788374427230946,0.3664318341751873,Near decision boundary,236
industrial_safety_000124,"When conducting inspection to evaluate activity to be carried out in the pump house of the Ustulation steam station, it was struck by sulfuric acid spills from a line located above the house of thermal recovery boiler pumps.",0.5562159031863679,0.6305778927975336,0.5933968979919508,0.07436198961116569,0.8132062040160983,0.36408478412654255,High combined uncertainty,237
industrial_safety_000032,"The worker Yaranga while working with barretilla in Stop 996, Level 3300. While unloading metal mesh, on the basket of an ampoloader with his operator Juan barretilla is embedded on safety boot, reacting immediately the worker removing the limb with force and managing to release the foot, but producing a wound on the right foot.",0.5330850265857433,0.5794214353060844,0.5562532309459138,0.04633640872034106,0.8874935381081723,0.36318263133901346,Near decision boundary,238
industrial_safety_000390,"On 04/19/2017, the employee de Lima da Silva was composing the team of opening of bite to survey of IP. The team consisted of one mining technician and three assistants. When was moving in the bite he touched his left foot on a stump of Tucum that was on the ground covered with dry leaves of vegetation near drainage. When he felt the thorn piercing on his foot, he told the mining technician what had happened and the teammate removed the thorn that pierced the top of the boot. After removal of the spine the foot was washed and it was verified that there was no other injury. After the event the technician waxed the activity and returned to the city of Porangatu / GO. It was not necessary to take the employee to the health unit.",0.47680820944301255,0.4424936791411431,0.45965094429207787,0.03431453030186943,0.9193018885841557,0.3627303565953488,Near decision boundary,239
industrial_safety_000247,"At the offices of Incimmet, in circumstances that an environment was being set up to place cleaning materials, a wooden strip was placed between the staircase structure and the container, this strip was not cut to size, so the accident victim He coordinated with his partner to put it under pressure using a hammer while holding with his right hand the frame, this pressure placed strip pushed to that side of the container creating an opening between the corrugated iron and the wall, at that time, continuing to hit the ribbon, This falls causing the wall of the container to return to its initial position, pressing the tip of the little finger of the right hand against the corrugated iron causing the accident.",0.5018824356502982,0.49799732342266945,0.49993987953648383,0.003885112227628773,0.9998797590729677,0.36165931800447704,TF-IDF YES / Transformer NO disagreement,240
industrial_safety_000109,"the workshop at the end of the welding work in the small bolter equipment, the welder proceeds to clean the inside of a metal stool, impregnated with thinner (flammable liquid) and with the help of a hammer and screwdriver proceeds to remove the oxides, when hitting The screwdriver with the hammer produces a flash in the internal base of the stool, which produces a slight burn in the right hand of the welder. - At the time of the accident, the welder only uses a glove on the left hand ..",0.5547151736562235,0.5227654082681489,0.5387402909621861,0.03194976538807459,0.9225194180756278,0.3592208920879638,Near decision boundary,241
industrial_safety_000226,"In the city of Conchucos, of Ancash, participating in a patronal feast, representing the company, was mounted on a horse as part of the ceremony throwing fruits and toys to the people attending this public event, the noise of the materials pyrotechnics and people trying to collect the gifts caused the horse in front and very close to her horse to be frightened and kicked back hitting the lower limbs.",0.5230446156741795,0.5549119684275109,0.5389782920508452,0.03186735275333141,0.9220434158983095,0.3584366944461945,Near decision boundary,242
industrial_safety_000179,"In circumstances in which the adjutant of the scissor bolter came down by the team's ladder - last step - it slides from an approximate height of 0.9 m. and falls sitting on the floor. At the time of the accident, the person involved in the use of the helmet; there were no rocks or materials in the crash site.",0.5353747527502974,0.5814864152417801,0.5584305839960388,0.046111662491482686,0.8831388320079223,0.3576041198272454,Near decision boundary,243
industrial_safety_000057,"At a time when two assistants were carrying a bag of cement weighing 42.5 kg to the lamp of the loader - suspended about 10 cm from the floor, the left foot of one of the assistants slid and hit the edge of the baton.",0.5108934325702452,0.5274242116420329,0.5191588221061391,0.016530779071787682,0.9616823557877219,0.35680220364050824,Near decision boundary,244
industrial_safety_000322,"Being 00:10 am at times when the collaborator was passing a tubo ""PVC pipe to the loader to uncover the fifth hole that was obstructed by a piece of rock. The operator of the Jetanol accidentally activates the air valve, causing the loading pipe that was in the floor to rise suddenly throwing prils of anfo (excess in pipe) on the cheekbone and eyelid of the right eye of the victim.",0.5572082589133923,0.6281227576889812,0.5926655083011867,0.07091449877558886,0.8146689833976266,0.35533574850544214,High combined uncertainty,245
industrial_safety_000261,"In the activity of placing boards on racks for the exchange of fabrics of the filters, one of the plates was inclined, trying to put the plate in the correct position, the plate arm pressed the back of the right hand against the structure of the easel",0.5312145916329424,0.5131093386291111,0.5221619651310268,0.018105253003831256,0.9556760697379465,0.35479019823435237,Near decision boundary,246
industrial_safety_000271,The employee reports that upon initiating 615 RLC front loading activity while performing the emulsion preparation for use there was a displacement of a small rock fragment from the ceiling reaching his left forearm,0.5455769371932384,0.6021944560546595,0.573885696623949,0.05661751886142108,0.8522286067521021,0.35449587355379675,Near decision boundary,247
industrial_safety_000242,"Being 5:15 a.m. in the N. in the NV 1710 CX 018, the mixkret operator was washing the mixkret 116 with a hose with water under pressure, it is necessary to change the location; from the right side to the left and He proceeds to pull the hose then slips and feels that the left foot bends.",0.5249767566129864,0.5566816554482007,0.5408292060305935,0.031704898835214324,0.918341587938813,0.35378076955087745,Near decision boundary,248
industrial_safety_000257,"In circumstances that the mechanical technician and his work colleague arranged to accommodate the spare (Rollover) of the Small 02 on the platform of the cart on the floor, the two squat collaborators decide to push one on each side, at which time one edge of the Rollover imprisons the third finger of left hand against the handle of the cart on the right side, causing the wound on the third finger left hand. At the time of the accident both employees used their respective gloves.",0.49137835319504664,0.4792383751616795,0.4853083641783631,0.012139978033367138,0.9706167283567262,0.35361740123204377,Near decision boundary,249
industrial_safety_000164,"While traveling in the field in order to make geological mapping, the geologist Manoel who was accompanied by the prospector Marcos stooped to deviate from the vegetation, at that time, received three whistling stings being them, two on the face and one on the neck. There was no allergic reaction and activities followed normally after the event.",0.5498661966952401,0.5219455808129503,0.5359058887540952,0.02792061588228978,0.9281882224918097,0.35345147788147724,Near decision boundary,250
industrial_safety_000177,"At 11:00 a.m., Mr. Frank with the support of another mechanic, was preparing to place on the floor a metal part called the rear bridge of the forklift. At that moment the part moving part moves generating a blow to the middle finger of the left hand",0.5462028827436728,0.5204372958142424,0.5333200892789576,0.02576558692943043,0.9333598214420848,0.352773562884489,Near decision boundary,251
industrial_safety_000229,"On September 17, 2016 at approximately 8:35 pm, during the preventive maintenance of the G2142 debarking machine, the bearing assembly is made on the anode cleaning roller; When fitting the bearing in its final position, the staff used a chisel and a 4-pound rope to position the bearing. The worker places his left hand near the head of the chisel and warps, in these circumstances a splinter is embedded in the proximal part of the thumb of the left hand, immediately the collaborator communicates to the supervisor and is evacuated to the Medical for review.",0.5444778561767056,0.5985149391682947,0.5714963976725002,0.05403708299158905,0.8570072046549997,0.35209293625194305,Near decision boundary,252
industrial_safety_000040,"During maintenance of the Flyght pump rotor, the oil pressure of the the lubrication chamber caused the chamber cover to be projected towards the employee's face, striking him superficially on the forehead, causing injury.",0.5001720272831366,0.5012448452902939,0.5007084362867152,0.0010728180071573057,0.9985831274265695,0.35172012900318317,Near decision boundary,253
industrial_safety_000008,"Employee was sitting in the resting area at level 326 (raise bore), when he suffered sudden illness, falling and suffering excoriation on the face.",0.5011873728689116,0.5003225952828637,0.5007549840758876,0.0008647775860478601,0.9984900318482248,0.35098805136322814,Near decision boundary,254
industrial_safety_000127,"In the welding workshop of level 3620 (Ex -450 tunnel quinoa), in moments that the assistant raised a wooden strut - 3m long x 4 ""diameter - 20 Kg of weight, to place it on the work table at 1.30 m of height, treads another wooden strut placed on the floor losing the balance falling at the same level lying laterally on a concrete wall causing a bruise on the left shoulder.",0.546908992895454,0.5212604194410593,0.5340847061682567,0.025648573454394752,0.9318305876634867,0.3506997151343546,Near decision boundary,255
industrial_safety_000381,"At level 3790 (formerly level -280), the hydraulic filling personnel performed the installation of 4 ""diameter HDPE pipe through the ventilation chimney with the help of a 4-yard scooptram that held and pushed the end of the pipe. pipe (100 meters in length). At that moment the pipe gets stuck on the edge of the chimney causing the pipe to form an arc at the height where the injured worker was, who signals with the light of his lamp to the operator of the scooptram to stop and when trying to retire from the line of fire, the worker loses balance by light contact with the pipe causing fall at the same level.",0.5661980763506066,0.6451073128035245,0.6056526945770655,0.07890923645291792,0.788694610845869,0.3502105540734549,High combined uncertainty,256
industrial_safety_000344,"By averaging 8:23 am at the offices of Ajani, Liliana prepares to store folders in the warehouse, to go to the place it comes out of the iglu, when going down the two steps it does so diagonally so it sits the left foot on the edge of the second step causing the foot to bend Left inward, it stabilizes quickly avoiding falling to the ground.",0.5279901260084825,0.5609939025014602,0.5444920142549714,0.0330037764929777,0.9110159714900572,0.34945296711385176,Near decision boundary,257
industrial_safety_000288,"happened?): During the maintenance of the Bolter equipment; the collaborator uses a carpenter's hammer to be able to remove a link in the chain of advance the drilling machine, in moments that hits on the side of the chain, the partner hits the structure of the beam diverting the path of the hammer causing it to strike his left hand.",0.5482414100202561,0.6043834655637728,0.5763124377920144,0.0561420555435167,0.8473751244159713,0.3476000436902987,Near decision boundary,258
industrial_safety_000014,"Due to the accumulation of Waelz on the conveyor and trailer of the Filter 08FI0502, the employee performed the cleaning of the shutter using the air lance, when he was surprised by the fall of the product that was above the door, passing between the neck and the collar of the aramid jacket and causing burn in the neck and shoulder.",0.5335661916574072,0.5160684224997268,0.524817307078567,0.01749776915768031,0.950365385842866,0.34698174583146235,Near decision boundary,259
industrial_safety_000069,"When installing the ripper pin of the tractor D6T-N1, the ripper support arm slides by pressing the second and third fingers of the right hand against the base of the ripper causing the injury described.",0.502195204163222,0.5021767947937464,0.5021859994784843,1.840936947561378e-05,0.9956280010430314,0.3452150274580084,Near decision boundary,260
industrial_safety_000064,"In circumstances that two workers of the company INCIMMET fectuaban the loading of explosives using an equipment anfoloader, in a front of the work - sustained with shotcreterepentinamente of the right superior part of the crown, a piece of rock of approx. 9. kg, (0.2mx0.15mx0.10m), impacting on the basket and on the back of the helper who was in the basket suspended at 2.2 m height, moments later a block of rock is detached from the wall of the gable approx. 1,500 kg. (1.20mx1.10mx0.40m), which impacts the ampoloader team and part of this block injures the operator of the ampoloader team who was standing on the ground. The equipment anfoloader has a cabin with protection ROPs and FOPs, at the time of the accident both workers used helmets and safety boots. Both suffered polyontusions and minor scoria injuries.",0.5579664778774898,0.6237807221978934,0.5908736000376915,0.06581424432040361,0.818252799924617,0.343990151031591,High combined uncertainty,261
industrial_safety_000165,"When moving in the field to make geological mapping, the prospector Marcos who was accompanied by the geologist Manoel stooped to deviate from the vegetation, at that moment, received a whistling sting in the ring finger of his right hand. There was no allergic reaction and activities followed normally after the event.",0.523031871083216,0.5123269755498272,0.5176794233165216,0.010704895533388825,0.9646411533669568,0.34256520481986025,Near decision boundary,262
industrial_safety_000324,"At the moment of entering through the mouth of Tunel 3600, the employee moves on the left side of the locomotive LT-18 (locomotive of personnel transfer that was stationed at the entrance of the mouth) without noticing the protruding abutment of said locomotive at the bottom hitting his right knee with the metal stirrup. It should be noted that the operator continued his duties during the watch without reporting what happened. At 2:30 a.m. The extraction supervisor, upon noticing the discomfort of his partner in the knee, immediately evacuated him to Natclar after reporting to the control center.",0.562291686058519,0.6320655555460756,0.5971786208022973,0.0697738694875566,0.8056427583954053,0.34173818745152706,High combined uncertainty,263
